x-axis,1,2
second,Volt,Volt
-143.400E+00,+3.484E+00,+2.854E+00
-143.300E+00,+3.482E+00,+2.854E+00
-143.200E+00,+3.478E+00,+2.856E+00
-143.100E+00,+3.476E+00,+2.858E+00
-143.000E+00,+3.476E+00,+2.858E+00
-142.900E+00,+3.476E+00,+2.858E+00
-142.800E+00,+3.476E+00,+2.858E+00
-142.700E+00,+3.474E+00,+2.864E+00
-142.600E+00,+3.474E+00,+2.879E+00
-142.500E+00,+3.472E+00,+2.906E+00
-142.400E+00,+3.472E+00,+2.905E+00
-142.300E+00,+3.472E+00,+2.903E+00
-142.200E+00,+3.470E+00,+2.905E+00
